Customer_ID;Country;Segment;Signup_Date
C11812;Romania;Consumer;22.12.2023
C11813;Netherlands;Consumer;26.04.2025
C11814;Romania;Consumer;06.04.2026
C11815;Romania;Small Business;07.03.2026
C11816;Romania;Corporate;28.01.2026
C11817;Romania;Consumer;13.02.2025
C11818;Germany;Consumer;14.07.2025
C11819;France;Consumer;12.02.2024
C11820;United Kingdom;Corporate;01.10.2024
C11821;Romania;Small Business;20.08.2024
C11822;Romania;Consumer;18.10.2025
C11823;Romania;Consumer;29.12.2024
C11824;Germany;Consumer;22.07.2024
C11825;France;Consumer;20.11.2024
C11826;United Kingdom;Small Business;08.08.2023
C11827;Italy;Small Business;23.11.2023
C11828;France;Consumer;18.10.2025
C11829;Romania;Corporate;16.06.2023
C11830;United Kingdom;Corporate;21.05.2025
C11831;France;Consumer;04.03.2026
C11832;Spain;Consumer;22.05.2025
C11833;Romania;Small Business;28.03.2025
C11834;;Consumer;05.07.2023
C11835;Romania;Corporate;24.06.2023
C11836;France;Consumer;17.06.2026
C11837;Spain;Small Business;28.06.2024
C11838;Spain;Consumer;08.06.2024
C11839;Romania;Consumer;22.07.2023
C11840;Romania;Small Business;24.07.2025
C11841;France;Consumer;13.02.2023
C11842;United Kingdom;Consumer;14.08.2023
C11843;Spain;Consumer;14.10.2023
C11844;Romania;Consumer;05.04.2026
C11845;Italy;Consumer;27.04.2026
C11846;United Kingdom;Consumer;12.04.2023
C11847;Romania;Consumer;27.06.2023
C11848;Romania;Consumer;04.05.2026
C11849;United Kingdom;Consumer;20.03.2025
C11850;Romania;Small Business;16.07.2025
C11851;France;Consumer;25.12.2024
C11852;Germany;Small Business;17.10.2023
C11853;Romania;Consumer;20.07.2025
C11854;Romania;Consumer;19.08.2023
C11855;Netherlands;Consumer;07.02.2023
C11856;United Kingdom;Consumer;04.12.2025
C11857;France;Consumer;29.04.2024
C11858;France;Small Business;20.02.2023
C11859;Germany;Consumer;08.07.2024
C11860;Spain;Consumer;26.05.2023
C11861;Germany;Small Business;08.05.2025
C11862;Germany;Consumer;07.03.2024
C11863;Romania;Small Business;09.04.2023
C11864;Romania;Consumer;21.11.2024
C11865;France;Consumer;30.01.2023
C11866;Romania;Consumer;02.01.2025
C11867;United Kingdom;Consumer;24.03.2026
C11868;Spain;Consumer;23.01.2023
C11869;Romania;Corporate;30.09.2025
C11870;Romania;Consumer;26.04.2024
C11871;United Kingdom;Corporate;21.06.2025
C11872;Romania;Consumer;06.02.2023
C11873;France;Consumer;03.03.2026
C11874;Germany;Consumer;18.05.2026
C11875;Germany;Corporate;02.12.2024
C11876;Germany;Consumer;02.10.2023
C11877;Germany;Small Business;12.07.2023
C11878;Romania;Consumer;30.05.2025
C11879;Romania;Small Business;09.10.2025
C11880;Romania;Small Business;09.05.2025
C11881;Italy;Small Business;21.09.2024
C11882;Romania;Consumer;12.09.2025
C11883;Romania;Consumer;29.07.2025
C11884;Romania;Corporate;03.03.2024
C11885;Romania;Consumer;18.09.2025
C11886;Romania;Consumer;24.08.2023
C11887;France;Small Business;12.11.2025
C11888;Romania;Small Business;07.11.2024
C11889;United Kingdom;Consumer;11.08.2025
C11890;Romania;Small Business;04.06.2025
C11891;Romania;Consumer;03.05.2023
C11892;Romania;Consumer;21.08.2025
C11893;France;Consumer;04.03.2023
C11894;Spain;Small Business;16.10.2023
C11895;Romania;Small Business;18.08.2025
C11896;Spain;Small Business;05.04.2024
C11897;Romania;Consumer;24.05.2023
C11898;Germany;Corporate;26.12.2025
C11899;United Kingdom;Consumer;31.10.2024
C11900;Romania;Consumer;17.05.2024
C11901;Romania;Corporate;09.12.2024
C11902;Romania;Small Business;25.05.2024
C11903;ROMANIA;Corporate;12.06.2023
C11904;Romania;Consumer;17.12.2024
C11905;Italy;Consumer;15.05.2026
C11906;Romania;Consumer;29.04.2026
C11907;Spain;Small Business;25.03.2025
C11908;Romania;Consumer;27.07.2023
C11909;Germany;Small Business;13.10.2023
C11910;Romania;Consumer;07.02.2024
C11911;Romania;Consumer;06.03.2023
C11912;Romania;Small Business;28.06.2023
C11913;United Kingdom;Corporate;15.09.2025
C11914;Romania;Consumer;01.07.2024
C11915;Germany;Consumer;09.12.2025
C11916;Netherlands;Consumer;20.03.2023
C11917;Romania;Consumer;26.04.2023
C11918;Romania;Small Business;30.05.2025
C11919;Romania;Consumer;25.11.2023
C11920;Romania;Consumer;16.10.2023
C11921;Romania;Small Business;30.03.2025
C11922;France;Small Business;18.06.2024
C11923;Romania;Consumer;31.08.2025
C11924;Romania;Corporate;13.03.2024
C11925;United Kingdom;Consumer;06.12.2025
C11926;Romania;Consumer;25.06.2024
C11927;Germany;Small Business;13.07.2023
C11928;Spain;Consumer;06.10.2024
C11929;Romania;Corporate;09.01.2024
C11930;Germany;Consumer;24.08.2023
C11931;France;Corporate;23.08.2023
C11932;United Kingdom;Consumer;10.05.2024
C11933;France;Consumer;13.01.2023
C11934;France;Small Business;31.03.2023
C11935;Germany;Small Business;22.01.2025
C11936;Germany;Small Business;08.01.2023
C11937;United Kingdom;Consumer;12.09.2025
C11938;United Kingdom;Consumer;29.05.2026
C11939;United Kingdom;Consumer;23.08.2023
C11940;Romania;Consumer;11.03.2023
C11941;Italy;Consumer;26.09.2023
C11942;Romania;Small Business;25.02.2023
C11943;Romania;Consumer;10.12.2023
C11944;Romania;Consumer;09.02.2026
C11945;Romania;Small Business;12.11.2025
C11946;United Kingdom;Corporate;30.05.2026
C11947;Romania;Consumer;01.11.2025
C11948;United Kingdom;Small Business;13.12.2025
C11949;Germany;Small Business;25.01.2025
C11950;Romania;Consumer;07.09.2025
C11951;Romania;Small Business;27.03.2025
C11952;Germany;Corporate;12.05.2026
C11953;France;Small Business;08.06.2025
C11954;Romania;Consumer;27.11.2024
C11955;Romania;Consumer;11.09.2025
C11956;Romania;Small Business;17.04.2025
C11957;Romania;Consumer;25.05.2023
C11958;Romania;Consumer;19.02.2025
C11959;Netherlands;Consumer;13.05.2024
C11960;Romania;Small Business;27.07.2023
C11961;Romania;Consumer;19.12.2023
C11962;Italy;Corporate;01.12.2025
C11963;United Kingdom;Consumer;15.04.2025
C11964;Romania;Small Business;16.03.2023
C11965;United Kingdom;Consumer;14.03.2024
C11966;Spain;Small Business;24.05.2025
C11967;Romania;Small Business;11.10.2024
C11968;Romania;Consumer;17.09.2025
C11969;Italy;Consumer;10.03.2025
C11970;France;Corporate;17.02.2023
C11971;ROMANIA;Small Business;09.01.2026
C11972;Romania;Consumer;28.12.2024
C11973;Spain;Consumer;21.03.2026
C11974;Romania;Corporate;09.10.2023
C11975;United Kingdom;Small Business;03.06.2025
C11976;Italy;Consumer;07.02.2023
C11977;Romania;Consumer;19.07.2023
C11978;Romania;Consumer;31.01.2026
C11979;Germany;Small Business;08.02.2026
C11980;Italy;Small Business;02.05.2026
C11981;Romania;Consumer;18.09.2023
C11982;Italy;Consumer;12.02.2026
C11983;Romania;Consumer;09.03.2023
C11984;Romania;Consumer;26.05.2024
C11985;Romania;Corporate;11.07.2024
C11986;Spain;Small Business;08.10.2025
C11987;Romania;Consumer;23.05.2025
C11988;Germany;Consumer;03.04.2024
C11989;Romania;Consumer;10.07.2023
C11990;Spain;Small Business;11.04.2024
C11991;France;Consumer;17.01.2024
C11992;Romania;Consumer;05.05.2025
C11993;;Corporate;13.04.2023
C11994;Romania;Consumer;08.06.2024
C11995;Romania;Small Business;27.02.2025
C11996;France;Consumer;04.04.2025
C11997;Germany;Consumer;22.06.2025
C11998;Romania;Small Business;01.01.2024
C11999;United Kingdom;Small Business;25.10.2024
C12000;Romania;Small Business;06.05.2023
C12001;Romania;Consumer;21.07.2024
C12002;ROMANIA;Consumer;07.06.2026
C12003;Romania;Consumer;17.12.2025
C12004;Germany;Consumer;05.03.2025
C12005;Romania;Consumer;18.06.2024
C12006;Germany;Consumer;23.02.2026
C12007;Romania;Consumer;17.07.2024
C12008;United Kingdom;Consumer;01.09.2025
C12009;Romania;Consumer;06.01.2025
C12010;Romania;Consumer;28.01.2023
C12011;Romania;Small Business;17.06.2025
C12012;Romania;Corporate;13.02.2026
C12013;Romania;Consumer;18.09.2025
C12014;Romania;Consumer;23.02.2025
C12015;France;Small Business;22.02.2023
C12016;Romania;Consumer;30.01.2023
C12017;France;Small Business;22.12.2025
C12018;Germany;Consumer;29.08.2024
C12019;Germany;Consumer;29.07.2024
C12020;Germany;Consumer;28.03.2025
C12021;Romania;Small Business;01.03.2026
C12022;United Kingdom;Consumer;11.07.2024
C12023;France;Consumer;15.11.2024
C12024;France;Consumer;13.12.2024
C12025;Romania;Consumer;30.08.2024
C12026;United Kingdom;Corporate;17.04.2025
C12027;Romania;Consumer;07.09.2023
C12028;Germany;Consumer;21.04.2024
C12029;Romania;Consumer;22.08.2024
C12030;Romania;Consumer;20.09.2024
C12031;United Kingdom;Small Business;17.06.2024
C12032;Italy;Small Business;15.02.2026
C12033;Romania;Consumer;18.10.2025
C12034;Germany;Consumer;05.02.2026
C12035;United Kingdom;Small Business;28.01.2025
C12036;Spain;Consumer;12.09.2024
C12037;United Kingdom;Consumer;03.07.2024
C12038;Romania;Consumer;12.01.2026
C12039;Romania;Consumer;29.04.2025
C12040;United Kingdom;Consumer;26.12.2025
C12041;Romania;Consumer;20.12.2025
C12042;Spain;Small Business;25.04.2026
C12043;Spain;Consumer;26.11.2024
C12044;Spain;Small Business;06.04.2024
C12045;Romania;Consumer;05.03.2026
C12046;United Kingdom;Small Business;28.09.2023
C12047;United Kingdom;Consumer;17.02.2024
C12048;Romania;Consumer;19.04.2026
C12049;Romania;Consumer;30.06.2025
C12050;Romania;Consumer;16.01.2025
C12051;Romania;Consumer;07.11.2024
C12052;Spain;Consumer;18.08.2024
C12053;Italy;Consumer;17.02.2026
C12054;Romania;Consumer;09.06.2024
C12055;Germany;Consumer;03.09.2024
C12056;Romania;Consumer;19.04.2023
C12057;Romania;Corporate;27.05.2023
C12058;;Small Business;18.09.2023
C12059;United Kingdom;Corporate;18.01.2024
C12060;United Kingdom;Corporate;08.01.2024
C12061;Italy;Consumer;30.04.2025
C12062;Italy;Consumer;04.12.2024
C12063;Romania;Consumer;06.01.2023
C12064;France;Consumer;21.10.2024
C12065;Romania;Small Business;15.04.2023
C12066;Romania;Small Business;23.11.2024
C12067;Germany;Consumer;05.03.2023
C12068;Romania;Small Business;08.04.2023
C12069;Romania;Small Business;20.11.2025
C12070;Romania;Consumer;13.01.2023
C12071;Romania;Consumer;13.08.2024
C12072;Spain;Corporate;20.11.2025
C12073;Romania;Small Business;04.09.2023
C12074;Germany;Consumer;18.08.2024
C12075;Netherlands;Consumer;11.02.2026
C12076;Germany;Small Business;09.04.2023
C12077;Romania;Small Business;03.07.2024
C12078;Spain;Consumer;06.06.2023
C12079;Romania;Corporate;25.03.2024
C12080;Romania;Consumer;23.05.2026
C12081;Germany;Corporate;25.11.2024
C12082;Romania;Consumer;13.03.2025
C12083;France;Small Business;26.12.2023
C12084;Romania;Corporate;15.04.2023
C12085;United Kingdom;Small Business;22.12.2024
C12086;United Kingdom;Consumer;03.08.2025
C12087;Netherlands;Small Business;17.08.2023
C12088;Romania;Consumer;25.06.2023
C12089;Romania;Consumer;01.02.2025
C12090;Spain;Small Business;08.05.2024
C12091;United Kingdom;Consumer;08.04.2026
C12092;Romania;Consumer;31.03.2024
C12093;Romania;Consumer;15.05.2024
C12094;France;Consumer;27.12.2024
C12095;Germany;Consumer;01.06.2026
C12096;Germany;Small Business;29.05.2025
C12097;Italy;Consumer;30.04.2025
C12098;Romania;Consumer;18.10.2025
C12099;Romania;Consumer;07.11.2025
C12100;United Kingdom;Consumer;03.11.2024
C12101;Italy;Consumer;01.01.2024
C12102;Romania;Consumer;18.07.2023
C12103;United Kingdom;Small Business;24.12.2024
C12104;Romania;Corporate;07.06.2025
C12105;Romania;Consumer;12.04.2024
C12106;Spain;Consumer;02.09.2024
C12107;Romania;Consumer;22.07.2024
C12108;Romania;Consumer;21.01.2025
C12109;France;Consumer;10.11.2025
C12110;Romania;Consumer;20.07.2024
C12111;Romania;Small Business;24.10.2024
C12112;France;Consumer;15.06.2024
C12113;Romania;Small Business;21.01.2024
C12114;United Kingdom;Consumer;13.06.2025
C12115;Romania;Consumer;26.02.2025
C12116;Romania;Corporate;30.10.2024
C12117;United Kingdom;Consumer;12.01.2024
C12118;Romania;Consumer;12.01.2026
C12119;Italy;Consumer;23.10.2025
C12120;Spain;Small Business;06.08.2025
C12121;Italy;Consumer;06.11.2025
C12122;Romania;Consumer;30.08.2024
C12123;Romania;Consumer;12.03.2025
C12124;Italy;Consumer;01.10.2023
C12125;Romania;Consumer;26.09.2025
C12126;United Kingdom;Consumer;23.01.2023
C12127;Italy;Consumer;10.10.2024
C12128;Romania;Consumer;20.09.2023
C12129;Romania;Small Business;29.01.2025
C12130;United Kingdom;Consumer;25.12.2023
C12131;Germany;Consumer;15.05.2026
C12132;Romania;Consumer;31.05.2023
C12133;Germany;Consumer;15.11.2025
C12134;France;Consumer;03.05.2025
C12135;Romania;Consumer;24.06.2026
C12136;Romania;Small Business;21.02.2024
C12137;United Kingdom;Consumer;18.06.2025
C12138;France;Consumer;08.02.2023
C12139;Spain;Small Business;13.05.2025
C12140;Romania;Consumer;11.07.2024
C12141;Italy;Consumer;15.07.2025
C12142;France;Small Business;27.09.2025
C12143;United Kingdom;Consumer;12.09.2024
C12144;Romania;Consumer;09.03.2024
C12145;Romania;Consumer;28.06.2025
C12146;Germany;Consumer;25.02.2026
C12147;Romania;Consumer;24.12.2025
C12148;Romania;Small Business;20.07.2024
C12149;Spain;Small Business;08.02.2026
C12150;Romania;Consumer;08.04.2025
C12151;Spain;Small Business;02.05.2025
C12152;Germany;Small Business;28.05.2025
C12153;Italy;Consumer;26.10.2025
C12154;Romania;Consumer;03.01.2026
C12155;United Kingdom;Consumer;11.05.2024
C12156;Germany;Consumer;09.08.2025
C12157;Spain;Small Business;03.06.2025
C12158;Romania;Small Business;24.01.2025
C12159;Romania;Small Business;13.10.2023
C12160;Spain;Consumer;16.08.2024
C12161;Romania;Consumer;19.09.2023
C12162;United Kingdom;Consumer;24.06.2023
C12163;Romania;Consumer;19.04.2026
C12164;Romania;Consumer;12.07.2025
C12165;Germany;Consumer;01.12.2024
C12166;Germany;Consumer;17.07.2024
C12167;Germany;Consumer;02.04.2023
C12168;Romania;Consumer;23.03.2024
C12169;France;Consumer;09.09.2023
C12170;Netherlands;Small Business;17.11.2024
C12171;Romania;Consumer;11.08.2024
C12172;Romania;Consumer;14.05.2026
C12173;Romania;Consumer;15.12.2025
C12174;France;Consumer;05.02.2025
C12175;Romania;Consumer;17.02.2026
C12176;United Kingdom;Small Business;25.02.2024
C12177;Romania;Consumer;25.05.2023
C12178;Germany;Consumer;16.12.2024
C12179;Italy;Consumer;21.03.2023
C12180;Germany;Consumer;18.04.2026
C12181;Romania;Corporate;05.06.2023
C12182;Romania;Small Business;28.12.2025
C12183;Germany;Consumer;06.05.2025
C12184;Romania;Consumer;11.11.2023
C12185;Italy;Consumer;10.11.2024
C12186;Romania;Consumer;25.11.2024
C12187;Romania;Consumer;30.07.2025
C12188;Romania;Small Business;28.06.2024
C12189;Germany;Small Business;27.01.2025
C12190;Spain;Consumer;14.06.2024
C12191;Romania;Small Business;03.05.2023
C12192;ROMANIA;Consumer;25.06.2025
C12193;Romania;Consumer;25.11.2023
C12194;Netherlands;Consumer;22.12.2023
C12195;Italy;Consumer;28.02.2024
C12196;Romania;Consumer;23.12.2024
C12197;United Kingdom;Corporate;22.06.2025
C12198;France;Consumer;05.11.2025
C12199;France;Consumer;31.01.2025
C12200;Germany;Consumer;22.05.2024
C12201;France;Consumer;23.04.2026
C12202;Germany;Consumer;29.08.2024
C12203;Romania;Consumer;05.07.2023
C12204;Romania;Consumer;12.04.2026
C12205;Romania;Consumer;06.01.2024
C12206;Romania;Consumer;08.10.2023
C12207;Romania;Consumer;25.03.2024
C12208;Italy;Corporate;14.03.2024
C12209;Italy;Consumer;03.09.2023
C12210;Romania;Small Business;14.02.2023
C12211;Romania;Small Business;28.08.2023
C12212;United Kingdom;Consumer;14.01.2024
C12213;Germany;Small Business;29.08.2023
C12214;Romania;Consumer;12.09.2023
C12215;France;Corporate;18.04.2026
C12216;Romania;Consumer;05.10.2023
C12217;Romania;Consumer;14.11.2025
C12218;France;Small Business;31.12.2024
C12219;Germany;Corporate;10.07.2024
C12220;Romania;Consumer;23.09.2025
C12221;United Kingdom;Corporate;22.01.2023
C12222;Spain;Small Business;08.08.2025
C12223;Romania;Small Business;14.06.2024
C12224;United Kingdom;Small Business;23.11.2025
C12225;Romania;Small Business;12.05.2026
C12226;Romania;Consumer;22.07.2025
C12227;Romania;Small Business;27.05.2023
C12228;Romania;Consumer;31.05.2026
C12229;Romania;Corporate;27.08.2025
C12230;France;Small Business;24.01.2023
C12231;Romania;Consumer;31.08.2023
C12232;Italy;Consumer;14.06.2026
C12233;Romania;Consumer;03.12.2025
C12234;Italy;Consumer;06.06.2024
C12235;Germany;Consumer;05.05.2026
C12236;Romania;Small Business;01.09.2024
C12237;United Kingdom;Small Business;11.01.2026
C12238;France;Small Business;06.01.2025
C12239;Germany;Consumer;22.04.2025
C12240;Romania;Corporate;11.01.2023
C12241;Germany;Small Business;22.05.2026
C12242;Germany;Small Business;20.08.2023
C12243;Romania;Consumer;30.09.2023
C12244;France;Small Business;23.07.2024
C12245;Romania;Consumer;21.08.2025
C12246;Romania;Consumer;08.09.2025
C12247;Germany;Consumer;10.03.2025
C12248;Netherlands;Small Business;15.01.2026
C12249;Romania;Consumer;03.06.2025
C12250;Romania;Corporate;08.07.2023
C12251;Romania;Small Business;26.09.2025
C12252;United Kingdom;Consumer;02.12.2023
C12253;Romania;Consumer;25.10.2024
C12254;Romania;Consumer;14.02.2025
C12255;Romania;Consumer;15.05.2024
C12256;Italy;Small Business;05.04.2024
C12257;Romania;Consumer;08.12.2023
C12258;Germany;Consumer;16.01.2024
C12259;Romania;Consumer;12.06.2026
C12260;Romania;Consumer;04.05.2024
C12261;Romania;Consumer;26.08.2024
C12262;Romania;Consumer;14.06.2025
C12263;Romania;Consumer;14.11.2023
C12264;Romania;Consumer;11.09.2023
C12265;Romania;Small Business;26.09.2023
C12266;Romania;Consumer;20.03.2023
C12267;Romania;Consumer;29.07.2024
C12268;Romania;Consumer;05.01.2023
C12269;Romania;Corporate;28.04.2024
C12270;Romania;Consumer;03.11.2024
C12271;United Kingdom;Consumer;26.11.2023
C12272;Spain;Consumer;16.11.2023
C12273;United Kingdom;Consumer;05.02.2025
C12274;Romania;Small Business;17.12.2024
C12275;Netherlands;Small Business;03.10.2025
C12276;Netherlands;Consumer;29.01.2026
C12277;Romania;Small Business;13.11.2023
C12278;Romania;Consumer;10.01.2024
C12279;United Kingdom;Consumer;31.10.2024
C12280;Netherlands;Consumer;23.08.2023
C12281;France;Consumer;18.07.2025
C12282;United Kingdom;Small Business;03.01.2023
C12283;United Kingdom;Consumer;13.04.2024
C12284;Netherlands;Consumer;06.06.2026
C12285;Romania;Corporate;25.07.2025
C12286;Romania;Consumer;21.10.2024
C12287;Italy;Consumer;05.01.2023
C12288;Romania;Consumer;20.10.2025
C12289;Romania;Small Business;22.07.2024
C12290;Romania;Small Business;30.12.2025
C12291;Romania;Consumer;27.09.2025
C12292;Romania;Consumer;23.06.2026
C12293;Germany;Consumer;31.05.2023
C12294;Romania;Small Business;01.01.2026
C12295;Germany;Consumer;27.06.2025
C12296;Romania;Consumer;11.01.2024
C12297;Spain;Consumer;13.12.2025
C12298;;Consumer;21.12.2024
C12299;Netherlands;Consumer;21.04.2025
